canonical_node_id,label,category_large,category_small,category_name,all_category_smalls,current_question_ids,strong_available,exam_importance,safety_importance,clinical_reasoning,single_question_risk,strong_creation_feasibility,memorization_risk,balance_adjustment,source_quality_risk,priority_score,final_rank,recommended_pattern,reason,notes
KN1154,高齢者の上腕骨近位部骨折は転倒で多く、骨粗鬆症に加え認知症も転倒・骨折の危険因子となる,C,16,運動器,16,Q1167,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1161,多発性骨髄腫では骨融解病変により骨痛・病的骨折を生じる,B,8,内科学,8,Q1174,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1177,SARAは脊髄小脳失調症などの運動失調を、歩行・立位・四肢協調運動などから評価する尺度,C,17,理学療法評価各論,17,Q1190,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法評価各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1214,Colles骨折は橈骨遠位端の伸展型骨折で、腫脹や転位に伴い正中神経障害を合併することがある,C,16,運動器,16,Q1229,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1217,Ca吸収低下から骨軟化症や骨量低下を生じ、骨粗鬆症リスクにも関与する,B,8,内科学,8,Q1232,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1223,難聴・認知症のある患者から安全かつ適切に臨床情報を収集する,C,16,運動器,16,Q1238,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1229,大腿骨頸部骨折は関節包内骨折で大腿骨頭への血流が障害されやすく、無腐性壊死を合併しやすい,C,16,運動器,16,Q1244,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1272,分枝閉塞による腎不全・脳梗塞・脊髄虚血や、破裂による心タンポナーデを起こしうる,B,8,内科学,8,Q1288,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1325,理学療法士としての安全・倫理・専門職行動を判断する,C,18,理学療法治療各論,18,Q1345,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1326,H反射は末梢神経を電気刺激してIa求心性線維を興奮させ、脊髄単シナプス反射を介して筋応答を記録する,C,18,理学療法治療各論,18,Q1346,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1380,不整脈や起立性低血圧など循環調節異常がみられる,C,18,理学療法治療各論,18,Q1404,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1433,洗髪は両上肢挙上を持続し、呼吸補助筋が上肢固定に使われるためCOPDで息切れしやすい,B,8,内科学,8,Q1458,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1448,重力依存側となる腹側肺への血流が増える,C,18,理学療法治療各論,18,Q1473,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1533,手舟状骨は血流が乏しい部位があり偽関節を生じやすい,C,16,運動器,16,Q1559,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1255,安静呼吸における吸気時,C,13,基礎運動学,13,Q1271,False,5,4,2,5,4,5,3,1,45,B,TYPE_A Definition → Case,基礎運動学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0239,二次性骨癒合の血腫→軟性仮骨→硬性仮骨→リモデリング,C,16,運動器,16,Q240,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,運動器のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0305,口すぼめ呼吸による呼気時気道内圧維持と気道虚脱抑制,C,18,理学療法治療各論,18,Q307,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0307,F波は運動神経を最大上刺激した際に興奮が脊髄前角細胞付近まで逆行し、再び末梢へ戻って生じる遅発反応で、神経根を含む近位運動神経伝導の評価に役…,C,17,理学療法評価各論,17,Q309,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,理学療法評価各論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0315,肺気腫で低下しやすい肺拡散能,B,8,内科学,8,Q317,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,内科学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0317,Borg 11〜13程度を用いた中等度運動強度,C,17,理学療法評価各論,17,Q319,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,理学療法評価各論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0358,ACBTの呼吸コントロール・胸郭拡張・強制呼出法,C,18,理学療法治療各論,18,Q362,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0369,腹臥位で圧迫を受けやすい顔面・胸郭・骨盤・膝部の褥瘡予防,C,17,理学療法評価各論,17,Q374,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,理学療法評価各論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0375,クラスター無作為化試験における施設単位の割付,C,18,理学療法治療各論,18,Q380,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0407,BODE indexのBMI・気流制限・呼吸困難・運動耐容能,C,17,理学療法評価各論,17,Q414,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,理学療法評価各論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0408,車椅子後輪車軸前方移動による操作性向上と後方転倒リスク増加,C,18,理学療法治療各論,18,Q415,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0591,第三脳室と第四脳室は中脳水道で連絡する,A,1,解剖学,1,Q599,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0730,血圧上昇を舌咽神経求心路で感知し、延髄を介して迷走神経遠心路が亢進し心拍数を低下させる,A,1,解剖学,1,Q738,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0797,錐体路である皮質脊髄路は内包から中脳の大脳脚を通り、橋・延髄へ下行する,A,1,解剖学,1,Q805,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0936,成人脊髄は通常L1〜L2椎体高で終末し、そこから馬尾となる,A,1,解剖学,1,Q945,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0962,Galeazzi骨折とJefferson骨折の定義,C,16,運動器,16,Q972|Q1354,False,5,4,2,4,4,5,4,1,44,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1243,脊髄神経後根には脊髄神経節があり感覚ニューロン細胞体を含む,A,1,解剖学,1,Q1258,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1296,気管支は気管より末梢の下気道に含まれる,A,1,解剖学,1,Q1316,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1392,肺伸展受容器の情報は迷走神経を介して延髄・橋の呼吸中枢へ伝わる,A,2,生理学,2,Q1417,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1396,肺胞換気量＝（1回換気量−死腔換気量）×呼吸数,A,2,生理学,2,Q1421,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1455,咽頭は耳管を介して中耳腔と交通する,A,1,解剖学,1,Q1480,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1515,呼吸商RQはVCO2/VO2で、蛋白質約0.8、脂質約0.7なので蛋白質の方が大きい,A,2,生理学,2,Q1541,False,4,4,2,5,4,5,4,1,44,B,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0551,高齢期の社会的孤立リスク,A,4,人間発達学,4,Q559|Q967,False,4,4,2,4,4,5,5,1,43,B,TYPE_A Definition → Case,人間発達学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0279,起立3分以内の収縮期血圧20mmHg低下という起立性低血圧基準,A,2,生理学,2,Q281,False,3,4,2,5,4,5,4,1,42,B,TYPE_A Definition → Case,生理学のfact_recall。重要度3、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0567,多職種で構成される病院内のカンファレンスに出席する際に、先輩から｢こにおける安全優先判断,A,6,医学概論,6,Q575,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0568,医療機関における患者の個人情報の取扱いで誤っているのはどれかにおける安全優先判断,A,6,医学概論,6,Q576,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0581,生活習慣病には高血圧、脂質異常症、糖尿病、脳卒中など生活習慣と発症・進行が関連する疾患が含まれる,A,6,医学概論,6,Q589,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0666,Bohr効果による酸素解離曲線右方移動,A,2,生理学,2,Q674|Q816,False,4,4,2,4,4,5,4,1,42,B,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0770,臨床研究倫理・安全性に反する行為を識別する,A,6,医学概論,6,Q778,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0772,インシデントレポートを再発防止・システム改善に用いる安全管理判断,A,6,医学概論,6,Q780,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0794,廃用による骨萎縮の予防には荷重刺激が重要で、FESだけを骨萎縮予防の代表手段とするのは不適切,A,6,医学概論,6,Q802,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1010,体性感覚一次ニューロン細胞体が後根神経節にあること,A,1,解剖学,1,Q1020|Q1142,False,4,4,2,4,4,5,4,1,42,B,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1185,Heinrichの法則は1件の重大事故の背後に多数の軽微事故・ヒヤリハットが存在するという考え,A,6,医学概論,6,Q1199,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1502,事前に取得データ・リスク等を説明して同意を得て、途中撤回しても不利益がないことを保障する,A,6,医学概論,6,Q1528,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0230,NNTの計算と絶対リスク減少の関係,A,6,医学概論,6,Q231,False,3,4,2,5,4,5,2,1,40,C,TYPE_A Definition → Case,医学概論のfact_recall。重要度3、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0293,曝露群と非曝露群の発症割合からリスク比を算出する,A,6,医学概論,6,Q295,False,3,4,2,5,4,5,2,1,40,C,TYPE_A Definition → Case,医学概論のfact_recall。重要度3、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0370,症例対照研究で用いるオッズ比,A,6,医学概論,6,Q375,False,3,4,2,5,4,5,2,1,40,C,TYPE_A Definition → Case,医学概論のfact_recall。重要度3、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0288,Cohenのκ係数による評価者間一致度,A,6,医学概論,6,Q290|Q420,False,3,4,2,4,4,5,2,1,38,C,TYPE_A Definition → Case,医学概論のfact_recall。重要度3、Safety4、臨床推論2。別経路での確認価値を評価。,
