canonical_node_id,label,category_large,category_small,category_name,all_category_smalls,current_question_ids,strong_available,exam_importance,safety_importance,clinical_reasoning,single_question_risk,strong_creation_feasibility,memorization_risk,balance_adjustment,source_quality_risk,priority_score,final_rank,recommended_pattern,reason,notes
KN0413,反射性腸管に対する規則的な排便プログラムと直腸刺激,B,9,神経医学,9,Q421,False,5,4,5,5,5,5,5,1,54,A,TYPE_J Clinical case → Intervention choice,神経医学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0438,成長期腰椎分離症疑いで伸展負荷を避ける初期対応,B,11,小児学,11,Q446,False,5,4,5,5,5,5,5,1,54,A,TYPE_J Clinical case → Intervention choice,小児学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0486,炎症安定期JIAで関節負担を抑えた運動療法,B,11,小児学,11,Q494,False,5,4,5,5,5,5,5,1,54,A,TYPE_J Clinical case → Intervention choice,小児学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0487,Osgood-Schlatter病で疼痛誘発負荷を調整する初期指導,B,11,小児学,11,Q495,False,5,4,5,5,5,5,5,1,54,A,TYPE_J Clinical case → Intervention choice,小児学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0518,脳卒中片麻痺者の応用歩行練習について麻痺側から行う場合が多いのはどれに対する適切な介入・支援選択,B,9,神経医学,9,Q526,False,5,4,5,5,5,5,5,1,54,A,TYPE_J Clinical case → Intervention choice,神経医学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0763,Broca失語患者とのコミュニケーション方法を選択する,B,9,神経医学,9,Q771,False,5,4,5,5,5,5,5,1,54,A,TYPE_J Clinical case → Intervention choice,神経医学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0791,脳卒中左片麻痺患者のADL練習における安全な自立支援,B,9,神経医学,9,Q799,False,5,4,5,5,5,5,5,1,54,A,TYPE_J Clinical case → Intervention choice,神経医学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0837,GMFCS III脳性麻痺児の自立駆動に合う車椅子設定,B,11,小児学,11,Q846,False,5,4,5,5,5,5,5,1,54,A,TYPE_J Clinical case → Intervention choice,小児学のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0973,内反尖足・膝ロッキングに対するダブルクレンザックAFO設定,B,9,神経医学,9,Q983,False,5,4,5,5,5,5,5,1,54,A,TYPE_J Clinical case → Intervention choice,神経医学のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1039,複雑部分発作で歩き回る患者を刺激せず安全確保しながら付き添う対応,B,9,神経医学,9,Q1049,False,5,4,5,5,5,5,5,1,54,A,TYPE_J Clinical case → Intervention choice,神経医学のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1308,脳卒中回復期の嚥下障害に対する安全な栄養経路選択,B,9,神経医学,9,Q1328,False,5,4,5,5,5,5,5,1,54,A,TYPE_J Clinical case → Intervention choice,神経医学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1373,COPDなどに用いる口すぼめ呼吸を適切に指導する,A,5,教育学,5,Q1397,False,5,4,5,5,5,5,5,1,54,A,TYPE_J Clinical case → Intervention choice,教育学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1418,焦点意識減損発作で徘徊する患者の周囲から危険物を除去して安全確保する,B,9,神経医学,9,Q1443,False,5,4,5,5,5,5,5,1,54,A,TYPE_J Clinical case → Intervention choice,神経医学のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0004,AT/Borgによる運動強度設定,C,17,理学療法評価各論,17,Q4,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法評価各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0015,創部を支持して疼痛を軽減しながら深呼吸と有効な咳嗽を練習し、病棟内歩行などの離床を継続して肺合併症を予防する,C,18,理学療法治療各論,18,Q15,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0018,関節へ過度な負担をかけない把持方法や道具の使用を指導し、変形を助長しない範囲で手指機能練習を行うことで、家事を含む生活機能の維持を図る,C,16,運動器,16,Q18,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0044,母指MP関節の軽度過伸展もあるため、関節へ集中する負荷を減らす把持方法を指導し、必要に応じて装具でCM関節を支持して日常生活動作を改善する,C,18,理学療法治療各論,18,Q44,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0063,症状と足部状態を確認しながら反復し、歩行耐容能の改善を図る,B,8,内科学,8,Q63,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0095,自己モニタリングによる再入院予防,C,18,理学療法治療各論,18,Q95,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0110,運動＋住環境調整,C,18,理学療法治療各論,18,Q110,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0115,歩行とADLは自立しているが、複数課題を同時に行うと反応が遅れるを評価する,C,17,理学療法評価各論,17,Q115,False,5,5,4,5,5,5,4,1,53,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度5、Safety5、臨床推論4。別経路での確認価値を評価。,
KN0118,現在の主な機能障害は骨折後の肩関節拘縮であるため、組織の反応と疼痛を確認しながら関節運動と伸張を行い、屈曲・外旋可動域の改善を優先する,C,16,運動器,16,Q118,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0120,家事でのエネルギー節約,C,18,理学療法治療各論,18,Q120,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0125,荷重運動＋筋力＋転倒予防,C,18,理学療法治療各論,18,Q125,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0127,中等度有酸素＋筋力訓練,C,18,理学療法治療各論,18,Q127,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0129,外的目印と簡潔指示による転倒予防,C,18,理学療法治療各論,18,Q129,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0136,涼しい時間帯＋休息で運動調整,C,18,理学療法治療各論,18,Q136,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0138,軽中等度跛行までの間欠歩行,C,18,理学療法治療各論,18,Q138,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0143,ウォームアップ後の中等度運動,C,18,理学療法治療各論,18,Q143,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0152,歩行＋休息で総運動時間確保,C,17,理学療法評価各論,17,Q153,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法評価各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0154,段差視認性＋履物＋段差練習,C,18,理学療法治療各論,18,Q155,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0157,症状監視下の中等度運動開始,B,8,内科学,8,Q158,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0158,意思選択を活用した安全な遊び,B,11,小児学,11,Q159,False,5,4,5,5,4,5,5,1,53,A,TYPE_K Static knowledge → Applied judgment,小児学のfunctional_goal_decision。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0164,tenodesis grasp,C,18,理学療法治療各論,18,Q165,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0173,保護下の早期荷重・運動,C,16,運動器,16,Q174,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0185,方向転換練習＋住環境調整,C,17,理学療法評価各論,17,Q186,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法評価各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0199,日中はつまずかず、下肢筋力、TUG、認知機能も大きく低下していない一方、夜間の消灯した廊下で3回つまずき、床には延長コードと敷物があるに対する機器選択,C,18,理学療法治療各論,18,Q200,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0217,安定期心不全に対する低〜中等度負荷レジスタンストレーニング,C,18,理学療法治療各論,18,Q218,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0218,GBS回復期における過用を避けた段階的運動量調整,C,18,理学療法治療各論,18,Q219,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0219,自宅環境を想定した退院前の段差昇降練習,C,18,理学療法治療各論,18,Q220,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0229,社会参加再開に向けた公共交通・人混みを想定した実環境移動練習,C,18,理学療法治療各論,18,Q230,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0321,安定した間欠性跛行に対する症状を許容した反復歩行訓練,B,8,内科学,8,Q323,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0329,前頸部熱傷瘢痕拘縮を予防する頸部伸展位,C,16,運動器,16,Q331,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0337,皮膚所見と安静時症状の組合せを重視する時の優先対応,C,18,理学療法治療各論,18,Q340,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0355,体重増加・浮腫・夜間呼吸困難を伴う心不全増悪時の運動見合わせ,B,8,内科学,8,Q358,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0356,呼吸音消失・気管偏位・循環不安定から緊張性気胸を識別する,B,8,内科学,8,Q359,False,5,5,4,5,5,5,4,1,53,A,TYPE_F Result → Cause,内科学のfinding_interpretation。重要度5、Safety5、臨床推論4。別経路での確認価値を評価。,
KN0365,運動中の著明なSpO₂低下と症状出現時に運動を中止する,C,15,動作分析学,15,Q370,False,5,5,5,5,5,5,2,1,53,A,TYPE_J Clinical case → Intervention choice,動作分析学のsafety_priority。重要度5、Safety5、臨床推論5。別経路での確認価値を評価。,
